hour,minute,desktop,smartphone,tablet,other mobile
16,33, 17 , 7 , 9 , 3 
16,34, 15 , 6 , 9 , 3 
16,35, 15 , 6 , 9 , 3 
16,36, 17 , 6 , 10 , 4 
16,37, 17 , 8 , 9 , 3 
16,38, 16 , 9 , 8 , 4 
16,39, 14 , 6 , 11 , 4 
16,40, 11 , 5 , 9 , 4 
16,41, 15 , 8 , 12 , 4 
16,42, 12 , 7 , 8 , 6 
16,43, 16 , 7 , 11 , 4 
16,44, 16 , 8 , 11 , 4 
16,45, 15 , 9 , 11 , 3 
16,46, 14 , 11 , 12 , 6 
16,47, 16 , 8 , 8 , 5 
16,48, 15 , 7 , 13 , 4 
16,49, 17 , 8 , 9 , 5 
16,50, 15 , 8 , 14 , 3 
16,51, 17 , 5 , 10 , 4 
16,52, 17 , 5 , 13 , 4 
16,53, 16 , 5 , 12 , 6 
16,54, 18 , 7 , 12 , 5 
16,55, 17 , 4 , 11 , 4 
16,56, 13 , 6 , 11 , 3 
16,57, 15 , 7 , 12 , 3 
16,58, 17 , 6 , 16 , 3 
16,59, 17 , 7 , 10 , 4 
17,0, 13 , 7 , 11 , 4 
17,1, 18 , 7 , 14 , 5 
17,2, 16 , 8 , 12 , 3 
17,3, 16 , 9 , 12 , 4 
17,4, 17 , 7 , 12 , 4 
17,5, 15 , 8 , 8 , 5 
17,6, 14 , 8 , 15 , 4 
17,7, 14 , 10 , 11 , 5 
17,8, 15 , 12 , 11 , 5 
17,9, 14 , 8 , 10 , 4 
17,10, 14 , 6 , 11 , 3 
17,11, 15 , 6 , 10 , 3 
17,12, 17 , 9 , 9 , 3 
17,13, 16 , 9 , 9 , 4 
17,14, 17 , 9 , 9 , 5 
17,15, 17 , 7 , 11 , 3 
17,16, 19 , 6 , 9 , 4 
17,17, 16 , 6 , 7 , 4 
17,18, 15 , 5 , 10 , 3 
17,19, 16 , 8 , 13 , 4 
17,20, 14 , 10 , 10 , 3 
17,21, 17 , 8 , 13 , 4 
17,22, 18 , 8 , 12 , 4 
17,23, 15 , 8 , 9 , 3 
17,24, 14 , 7 , 12 , 3 
17,25, 13 , 6 , 13 , 5 
17,26, 14 , 8 , 11 , 3 
17,27, 16 , 8 , 14 , 2 
17,28, 14 , 5 , 13 , 4 
17,29, 15 , 5 , 15 , 4 
17,30, 14 , 5 , 10 , 4 
17,31, 18 , 6 , 10 , 5 
17,32, 17 , 8 , 10 , 3 
17,33, 18 , 7 , 9 , 4 
17,34, 15 , 8 , 12 , 3 
17,35, 15 , 7 , 13 , 3 
17,36, 15 , 6 , 12 , 3 
17,37, 14 , 9 , 15 , 3 
17,38, 14 , 6 , 13 , 3 
17,39, 14 , 8 , 14 , 3 
17,40, 15 , 6 , 12 , 3 
17,41, 14 , 7 , 15 , 3 
17,42, 15 , 7 , 14 , 3 
17,43, 15 , 7 , 11 , 2 
17,44, 17 , 8 , 14 , 3 
17,45, 16 , 10 , 13 , 3 
17,46, 14 , 10 , 15 , 2 
17,47, 13 , 8 , 15 , 2 
17,48, 17 , 9 , 16 , 3 
17,49, 15 , 8 , 14 , 4 
17,50, 15 , 7 , 13 , 3 
17,51, 16 , 8 , 14 , 3 
17,52, 16 , 9 , 16 , 2 
17,53, 15 , 8 , 15 , 2 
17,54, 14 , 11 , 16 , 2 
17,55, 15 , 9 , 11 , 3 
17,56, 14 , 9 , 12 , 3 
17,57, 15 , 8 , 11 , 4 
17,58, 14 , 7 , 13 , 2 
17,59, 14 , 7 , 14 , 3 
18,0, 16 , 8 , 14 , 3 
18,1, 14 , 7 , 11 , 2 
18,2, 16 , 7 , 14 , 4 
18,3, 15 , 8 , 13 , 4 
18,4, 17 , 9 , 11 , 3 
18,5, 15 , 7 , 10 , 3 
18,6, 16 , 6 , 13 , 4 
18,7, 13 , 6 , 14 , 3 
18,8, 16 , 6 , 13 , 3 
18,9, 15 , 7 , 12 , 3 
18,10, 13 , 6 , 13 , 3 
18,11, 15 , 6 , 16 , 4 
18,12, 14 , 7 , 13 , 3 
18,13, 16 , 7 , 14 , 3 
18,14, 14 , 8 , 17 , 3 
18,15, 16 , 7 , 14 , 3 
18,16, 15 , 7 , 14 , 3 
18,17, 16 , 6 , 15 , 3 
18,18, 15 , 8 , 18 , 3 
18,19, 15 , 8 , 15 , 2 
18,20, 16 , 8 , 12 , 2 
18,21, 17 , 8 , 13 , 3 
18,22, 17 , 11 , 16 , 3 
18,23, 15 , 9 , 11 , 3 
18,24, 17 , 8 , 10 , 2 
18,25, 14 , 8 , 16 , 3 
18,26, 17 , 8 , 18 , 2 
18,27, 18 , 7 , 12 , 2 
18,28, 14 , 9 , 12 , 3 
18,29, 15 , 7 , 12 , 2 
18,30, 14 , 8 , 11 , 3 
18,31, 13 , 8 , 13 , 3 
18,32, 14 , 6 , 12 , 2 
18,33, 15 , 8 , 13 , 3 
18,34, 14 , 6 , 13 , 2 
18,35, 14 , 7 , 18 , 2 
18,36, 15 , 8 , 16 , 3 
18,37, 15 , 8 , 15 , 3 
18,38, 15 , 7 , 18 , 3 
18,39, 14 , 9 , 18 , 3 
18,40, 15 , 9 , 19 , 4 
18,41, 15 , 9 , 17 , 2 
18,42, 15 , 7 , 16 , 3 
18,43, 12 , 7 , 15 , 3 
18,44, 14 , 9 , 13 , 3 
18,45, 16 , 8 , 14 , 3 
18,46, 15 , 10 , 14 , 2 
18,47, 15 , 10 , 15 , 3 
18,48, 16 , 9 , 20 , 2 
18,49, 12 , 8 , 19 , 4 
18,50, 13 , 10 , 18 , 2 
18,51, 13 , 9 , 17 , 2 
18,52, 13 , 8 , 22 , 2 
18,53, 13 , 9 , 16 , 3 
18,54, 14 , 9 , 17 , 2 
18,55, 16 , 8 , 16 , 2 
18,56, 16 , 10 , 20 , 2 
18,57, 17 , 7 , 15 , 2 
18,58, 13 , 8 , 16 , 2 
18,59, 13 , 10 , 16 , 1 
19,0, 15 , 7 , 16 , 2 
19,1, 14 , 7 , 15 , 2 
19,2, 16 , 7 , 14 , 3 
19,3, 17 , 6 , 16 , 3 
19,4, 17 , 8 , 15 , 3 
19,5, 13 , 7 , 13 , 3 
19,6, 13 , 8 , 13 , 3 
19,7, 15 , 9 , 15 , 2 
19,8, 14 , 9 , 17 , 3 
19,9, 14 , 8 , 16 , 2 
19,10, 14 , 8 , 15 , 2 
19,11, 12 , 7 , 16 , 3 
19,12, 14 , 8 , 16 , 3 
19,13, 15 , 10 , 19 , 3 
19,14, 15 , 9 , 18 , 2 
19,15, 16 , 11 , 15 , 2 
19,16, 13 , 8 , 12 , 3 
19,17, 15 , 6 , 14 , 2 
19,18, 15 , 7 , 14 , 2 
19,19, 15 , 8 , 14 , 2 
19,20, 13 , 8 , 14 , 4 
19,21, 16 , 9 , 12 , 3 
19,22, 14 , 9 , 14 , 4 
19,23, 14 , 8 , 16 , 2 
19,24, 13 , 9 , 15 , 2 
19,25, 13 , 9 , 15 , 2 
19,26, 14 , 6 , 18 , 2 
19,27, 13 , 9 , 13 , 2 
19,28, 13 , 7 , 18 , 3 
19,29, 13 , 7 , 13 , 2 
19,30, 12 , 7 , 16 , 3 
19,31, 13 , 9 , 15 , 3 
19,32, 13 , 7 , 12 , 3 
19,33, 12 , 8 , 13 , 2 
19,34, 14 , 9 , 15 , 3 
19,35, 13 , 9 , 15 , 3 
19,36, 14 , 11 , 13 , 4 
19,37, 14 , 9 , 13 , 2 
19,38, 11 , 8 , 16 , 3 
19,39, 13 , 6 , 15 , 3 
19,40, 13 , 7 , 17 , 3 
19,41, 13 , 8 , 14 , 2 
19,42, 15 , 7 , 12 , 3 
19,43, 13 , 8 , 15 , 3 
19,44, 13 , 6 , 15 , 3 
19,45, 13 , 8 , 15 , 2 
19,46, 12 , 7 , 16 , 3 
19,47, 13 , 6 , 16 , 3 
19,48, 12 , 7 , 15 , 3 
19,49, 13 , 6 , 10 , 3 
19,50, 12 , 6 , 16 , 4 
19,51, 16 , 6 , 15 , 3 
19,52, 14 , 6 , 17 , 3 
19,53, 13 , 7 , 16 , 3 
19,54, 12 , 9 , 12 , 1 
19,55, 12 , 8 , 11 , 2 
19,56, 12 , 7 , 12 , 3 
19,57, 14 , 6 , 10 , 2 
19,58, 13 , 8 , 15 , 2 
19,59, 11 , 7 , 13 , 2 
20,0, 10 , 7 , 10 , 2 
20,1, 11 , 7 , 13 , 2 
20,2, 14 , 7 , 11 , 2 
20,3, 12 , 11 , 12 , 2 
20,4, 14 , 9 , 13 , 2 
20,5, 13 , 9 , 12 , 2 
20,6, 11 , 6 , 12 , 3 
20,7, 11 , 7 , 9 , 2 
20,8, 12 , 9 , 9 , 2 
20,9, 11 , 7 , 10 , 3 
20,10, 12 , 9 , 10 , 2 
20,11, 11 , 10 , 12 , 3 
20,12, 11 , 6 , 14 , 2 
20,13, 13 , 6 , 13 , 2 
20,14, 15 , 8 , 12 , 3 
20,15, 14 , 7 , 11 , 2 
20,16, 12 , 6 , 13 , 3 
20,17, 8 , 6 , 12 , 2 
20,18, 12 , 6 , 10 , 2 
20,19, 11 , 6 , 12 , 3 
20,20, 14 , 8 , 14 , 3 
20,21, 10 , 6 , 15 , 3 
20,22, 10 , 6 , 13 , 3 
20,23, 10 , 6 , 10 , 3 
20,24, 11 , 8 , 9 , 3 
20,25, 14 , 5 , 9 , 2 
20,26, 11 , 8 , 9 , 3 
20,27, 9 , 8 , 9 , 3 
20,28, 10 , 6 , 10 , 3 
20,29, 10 , 7 , 10 , 2 
20,30, 11 , 7 , 10 , 2 
20,31, 9 , 6 , 9 , 3 
20,32, 10 , 7 , 9 , 2 
20,33, 12 , 7 , 10 , 4 
20,34, 10 , 8 , 9 , 4 
20,35, 8 , 6 , 10 , 2 
20,36, 11 , 7 , 9 , 2 
20,37, 10 , 6 , 10 , 2 
20,38, 11 , 6 , 9 , 3 
20,39, 12 , 7 , 12 , 3 
20,40, 10 , 7 , 10 , 3 
20,41, 11 , 4 , 13 , 3 
20,42, 8 , 6 , 12 , 3 
20,43, 8 , 7 , 10 , 4 
20,44, 7 , 7 , 12 , 2 
20,45, 10 , 6 , 11 , 2 
20,46, 9 , 7 , 11 , 2 
20,47, 9 , 5 , 10 , 2 
20,48, 8 , 6 , 12 , 2 
20,49, 11 , 6 , 11 , 2 
20,50, 11 , 6 , 8 , 3 
20,51, 11 , 7 , 11 , 2 
20,52, 10 , 6 , 12 , 3 
20,53, 10 , 6 , 9 , 3 
20,54, 10 , 4 , 9 , 3 
20,55, 8 , 5 , 7 , 3 
20,56, 9 , 7 , 8 , 3 
20,57, 11 , 8 , 9 , 3 
20,58, 9 , 7 , 9 , 3 
20,59, 10 , 6 , 11 , 2 
21,0, 10 , 7 , 11 , 4 
21,1, 10 , 6 , 8 , 4 
21,2, 12 , 8 , 9 , 4 
21,3, 13 , 7 , 10 , 2 
21,4, 11 , 9 , 8 , 3 
21,5, 13 , 7 , 8 , 3 
21,6, 10 , 7 , 10 , 3 
21,7, 10 , 5 , 14 , 3 
21,8, 11 , 4 , 11 , 3 
21,9, 9 , 5 , 11 , 3 
21,10, 11 , 5 , 8 , 4 
21,11, 8 , 4 , 10 , 3 
21,12, 8 , 5 , 11 , 2 
21,13, 10 , 6 , 11 , 4 
21,14, 8 , 5 , 8 , 3 
21,15, 8 , 5 , 7 , 4 
21,16, 8 , 4 , 10 , 3 
21,17, 7 , 6 , 11 , 4 
21,18, 8 , 6 , 12 , 4 
21,19, 9 , 5 , 9 , 3 
21,20, 8 , 6 , 10 , 4 
21,21, 7 , 5 , 11 , 3 
21,22, 8 , 5 , 8 , 2 
21,23, 7 , 4 , 9 , 3 
21,24, 7 , 5 , 9 , 3 
21,25, 9 , 5 , 11 , 3 
21,26, 8 , 6 , 9 , 3 
21,27, 9 , 4 , 6 , 3 
21,28, 9 , 4 , 8 , 5 
21,29, 9 , 5 , 7 , 4 
21,30, 9 , 5 , 10 , 3 
21,31, 8 , 7 , 8 , 4 
21,32, 9 , 8 , 7 , 4 
21,33, 10 , 5 , 6 , 4 
21,34, 7 , 5 , 7 , 3 
21,35, 8 , 4 , 5 , 3 
21,36, 8 , 5 , 6 , 4 
21,37, 8 , 5 , 7 , 3 
21,38, 7 , 6 , 8 , 3 
21,39, 7 , 5 , 8 , 4 
21,40, 6 , 4 , 8 , 4 
21,41, 6 , 3 , 7 , 3 
21,42, 6 , 5 , 7 , 3 
21,43, 9 , 4 , 8 , 3 
21,44, 8 , 4 , 8 , 2 
21,45, 8 , 3 , 8 , 4 
21,46, 8 , 4 , 7 , 4 
21,47, 7 , 4 , 9 , 5 
21,48, 7 , 4 , 8 , 4 
21,49, 8 , 4 , 7 , 4 
21,50, 8 , 4 , 9 , 2 
21,51, 8 , 4 , 9 , 4 
21,52, 8 , 8 , 11 , 4 
21,53, 6 , 6 , 9 , 3 
21,54, 8 , 6 , 8 , 4 
21,55, 8 , 4 , 7 , 3 
21,56, 9 , 5 , 7 , 4 
21,57, 7 , 5 , 6 , 4 
21,58, 7 , 8 , 7 , 5 
21,59, 7 , 10 , 8 , 4 
22,0, 5 , 5 , 8 , 3 
22,1, 6 , 5 , 6 , 3 
22,2, 6 , 3 , 6 , 4 
22,3, 6 , 6 , 6 , 4 
22,4, 6 , 6 , 7 , 5 
22,5, 8 , 6 , 8 , 4 
22,6, 5 , 4 , 7 , 4 
22,7, 8 , 7 , 6 , 6 
22,8, 7 , 4 , 5 , 8 
22,9, 7 , 5 , 6 , 5 
22,10, 6 , 4 , 8 , 4 
22,11, 6 , 3 , 8 , 4 
22,12, 7 , 4 , 6 , 5 
22,13, 6 , 4 , 5 , 4 
22,14, 6 , 6 , 6 , 5 
22,15, 6 , 4 , 7 , 4 
22,16, 5 , 4 , 11 , 4 
22,17, 6 , 4 , 5 , 6 
22,18, 7 , 5 , 6 , 5 
22,19, 5 , 5 , 6 , 5 
22,20, 6 , 4 , 4 , 4 
22,21, 7 , 4 , 3 , 4 
22,22, 6 , 5 , 5 , 4 
22,23, 6 , 3 , 4 , 5 
22,24, 6 , 4 , 5 , 5 
22,25, 7 , 4 , 5 , 4 
22,26, 7 , 5 , 6 , 4 
22,27, 6 , 7 , 4 , 5 
22,28, 5 , 5 , 3 , 6 
22,29, 7 , 3 , 3 , 6 
22,30, 6 , 5 , 6 , 6 
22,31, 6 , 3 , 3 , 6 
22,32, 6 , 4 , 4 , 7 
22,33, 5 , 5 , 5 , 8 
22,34, 6 , 5 , 6 , 7 
22,35, 6 , 3 , 6 , 6 
22,36, 5 , 3 , 4 , 5 
22,37, 5 , 3 , 4 , 5 
22,38, 6 , 4 , 6 , 8 
22,39, 4 , 5 , 6 , 6 
22,40, 6 , 4 , 5 , 7 
22,41, 6 , 4 , 5 , 7 
22,42, 6 , 4 , 7 , 6 
22,43, 6 , 4 , 4 , 7 
22,44, 4 , 3 , 6 , 6 
22,45, 5 , 3 , 6 , 6 
22,46, 5 , 4 , 3 , 6 
22,47, 5 , 4 , 5 , 6 
22,48, 5 , 2 , 7 , 6 
22,49, 4 , 4 , 5 , 5 
22,50, 6 , 2 , 4 , 4 
22,51, 6 , 3 , 4 , 4 
22,52, 4 , 3 , 3 , 6 
22,53, 5 , 2 , 3 , 6 
22,54, 5 , 4 , 4 , 7 
22,55, 5 , 5 , 6 , 5 
22,56, 6 , 7 , 4 , 5 
22,57, 5 , 4 , 5 , 5 
22,58, 5 , 5 , 4 , 3 
22,59, 5 , 3 , 4 , 4 
23,0, 4 , 3 , 5 , 3 
23,1, 5 , 4 , 4 , 5 
23,2, 6 , 4 , 3 , 7 
23,3, 4 , 4 , 4 , 6 
23,4, 4 , 4 , 8 , 7 
23,5, 6 , 3 , 4 , 5 
23,6, 4 , 4 , 2 , 5 
23,7, 5 , 3 , 5 , 5 
23,8, 5 , 3 , 4 , 5 
23,9, 5 , 5 , 4 , 5 
23,10, 6 , 3 , 3 , 4 
23,11, 5 , 4 , 6 , 5 
23,12, 5 , 3 , 6 , 5 
23,13, 4 , 4 , 3 , 6 
23,14, 4 , 5 , 4 , 5 
23,15, 4 , 4 , 4 , 7 
23,16, 3 , 4 , 5 , 5 
23,17, 3 , 3 , 6 , 6 
23,18, 4 , 4 , 5 , 5 
23,19, 4 , 4 , 5 , 6 
23,20, 4 , 3 , 6 , 5 
23,21, 4 , 3 , 6 , 4 
23,22, 4 , 3 , 5 , 5 
23,23, 4 , 4 , 6 , 7 
23,24, 4 , 4 , 5 , 8 
23,25, 5 , 3 , 4 , 8 
23,26, 5 , 3 , 6 , 6 
23,27, 4 , 2 , 4 , 8 
23,28, 5 , 2 , 4 , 6 
23,29, 5 , 2 , 4 , 8 
23,30, 4 , 2 , 4 , 7 
23,31, 4 , 2 , 4 , 8 
23,32, 4 , 2 , 5 , 7 
23,33, 5 , 2 , 3 , 8 
23,34, 4 , 2 , 3 , 9 
23,35, 4 , 3 , 7 , 8 
23,36, 4 , 2 , 5 , 8 
23,37, 3 , 3 , 6 , 6 
23,38, 5 , 2 , 5 , 7 
23,39, 4 , 3 , 5 , 7 
23,40, 3 , 3 , 5 , 5 
23,41, 4 , 4 , 5 , 6 
23,42, 4 , 3 , 4 , 7 
23,43, 3 , 2 , 4 , 6 
23,44, 3 , 2 , 8 , 7 
23,45, 3 , 3 , 4 , 6 
23,46, 4 , 2 , 4 , 7 
23,47, 3 , 2 , 4 , 6 
23,48, 4 , 3 , 4 , 4 
23,49, 4 , 4 , 4 , 5 
23,50, 4 , 3 , 4 , 8 
23,51, 4 , 3 , 4 , 5 
23,52, 5 , 3 , 4 , 7 
23,53, 4 , 2 , 4 , 6 
23,54, 4 , 2 , 4 , 5 
23,55, 3 , 2 , 2 , 7 
23,56, 3 , 2 , 3 , 7 
23,57, 3 , 2 , 3 , 6 
23,58, 3 , 2 , 2 , 6 
23,59, 4 , 2 , 2 , 7 
